bioproject	biosample	biosamplemodel	assembly_acs	assembly_filename	sra_run_acs	genbank_acs	sample name	strain	culture_collection	strain_name_alias	organism_name	species	serotype	pathotype	identification_method	mlst_scheme	mlst_st	mlst_profile	mlst_calling_software	molecule_type	size	gc	md5	release_date	genbank_ftp	refseq_ftp	assembly_acs	sra study	experiment	run	assay type	platform	instrument	librarylayout	libraryselection	librarysource	library name	avgspotlen	estimated_coverage	bases	bytes	center name	consent	datastore filetype	datastore provider	datastore region	releasedate	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	isolation_source	lat_lon	collected_by	collection_date	host
PRJNA231221	SAMN16357455	Pathogen.cl	GCA_016903395.1	GCF_016903395.1_ASM1690339v1	SRR13674008	NZ_CP069903.1	FDAARGOS_1313	FDAARGOS_1313	FDA:FDAARGOS_1313		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	3145	gapA(2), infB(1), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	95480	52.33975702	4f877eb8da398094aaddf008c645cf29	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/395/GCA_016903395.1_ASM1690339v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/395/GCF_016903395.1_ASM1690339v1	GCA_016903395.1	SRP040661	SRX10063448	SRR13674008	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148323	302	821.9494136	4109747068	1957809932	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357455	Pathogen.cl	GCA_016903395.1	GCF_016903395.1_ASM1690339v1	SRR13674008	NZ_CP069904.1	FDAARGOS_1313	FDAARGOS_1313	FDA:FDAARGOS_1313		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	3145	gapA(2), infB(1), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	358127	47.37984011	2efd060dadde9b870e57437e8e73b406	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/395/GCA_016903395.1_ASM1690339v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/395/GCF_016903395.1_ASM1690339v1	GCA_016903395.1	SRP040661	SRX10063448	SRR13674008	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148323	302	821.9494136	4109747068	1957809932	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357455	Pathogen.cl	GCA_016903395.1	GCF_016903395.1_ASM1690339v1	SRR13674008	NZ_CP069905.1	FDAARGOS_1313	FDAARGOS_1313	FDA:FDAARGOS_1313		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	3145	gapA(2), infB(1), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	3557	54.03429857	2b516b535a6f4da98d2907ef36b77225	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/395/GCA_016903395.1_ASM1690339v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/395/GCF_016903395.1_ASM1690339v1	GCA_016903395.1	SRP040661	SRX10063448	SRR13674008	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148323	302	821.9494136	4109747068	1957809932	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357455	Pathogen.cl	GCA_016903395.1	GCF_016903395.1_ASM1690339v1	SRR13674008	NZ_CP069906.1	FDAARGOS_1313	FDAARGOS_1313	FDA:FDAARGOS_1313		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	3145	gapA(2), infB(1), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	27963	48.5319887	3c24394a005c786274746a7aa5358e10	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/395/GCA_016903395.1_ASM1690339v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/395/GCF_016903395.1_ASM1690339v1	GCA_016903395.1	SRP040661	SRX10063448	SRR13674008	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148323	302	821.9494136	4109747068	1957809932	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357455	Pathogen.cl	GCA_016903395.1	GCF_016903395.1_ASM1690339v1	SRR13674008	NZ_CP069908.1	FDAARGOS_1313	FDAARGOS_1313	FDA:FDAARGOS_1313		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	3145	gapA(2), infB(1), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	8911	50.69015823	8633c713f716fdb862d4f48ee32fc906	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/395/GCA_016903395.1_ASM1690339v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/395/GCF_016903395.1_ASM1690339v1	GCA_016903395.1	SRP040661	SRX10063448	SRR13674008	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148323	302	821.9494136	4109747068	1957809932	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357455	Pathogen.cl	GCA_016903395.1	GCF_016903395.1_ASM1690339v1	SRR13674008	NZ_CP069909.1	FDAARGOS_1313	FDAARGOS_1313	FDA:FDAARGOS_1313		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	3145	gapA(2), infB(1), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	4809	46.26741526	fae618faa04016d76ece3154ccb337b5	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/395/GCA_016903395.1_ASM1690339v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/395/GCF_016903395.1_ASM1690339v1	GCA_016903395.1	SRP040661	SRX10063448	SRR13674008	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148323	302	821.9494136	4109747068	1957809932	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357456	Pathogen.cl	GCA_016904415.1	GCF_016904415.1_ASM1690441v1	SRR13674019	NZ_CP070105.1	FDAARGOS_1314	FDAARGOS_1314	FDA:FDAARGOS_1314		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	252	gapA(2), infB(5), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	chromosome	5408158	57.2998422	0da754de9fd8a5b6f2845b9ba19837bd	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/415/GCA_016904415.1_ASM1690441v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/415/GCF_016904415.1_ASM1690441v1	GCA_016904415.1	SRP040661	SRX10063461	SRR13674019	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148324	302	742.2712436	3711356218	1759053518	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357456	Pathogen.cl	GCA_016904415.1	GCF_016904415.1_ASM1690441v1	SRR13674019	NZ_CP070106.1	FDAARGOS_1314	FDAARGOS_1314	FDA:FDAARGOS_1314		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	252	gapA(2), infB(5), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	30085	53.03639688	4ee39621206090e47cd9fd8aca949fb2	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/415/GCA_016904415.1_ASM1690441v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/415/GCF_016904415.1_ASM1690441v1	GCA_016904415.1	SRP040661	SRX10063461	SRR13674019	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148324	302	742.2712436	3711356218	1759053518	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357456	Pathogen.cl	GCA_016904415.1	GCF_016904415.1_ASM1690441v1	SRR13674019	NZ_CP070107.1	FDAARGOS_1314	FDAARGOS_1314	FDA:FDAARGOS_1314		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	252	gapA(2), infB(5), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	6169	52.71518885	1e5aec976e96b761d9e69b77322f2fbd	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/415/GCA_016904415.1_ASM1690441v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/415/GCF_016904415.1_ASM1690441v1	GCA_016904415.1	SRP040661	SRX10063461	SRR13674019	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148324	302	742.2712436	3711356218	1759053518	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357456	Pathogen.cl	GCA_016904415.1	GCF_016904415.1_ASM1690441v1	SRR13674019	NZ_CP070108.1	FDAARGOS_1314	FDAARGOS_1314	FDA:FDAARGOS_1314		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	252	gapA(2), infB(5), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	173599	52.38048606	42b95d03efd7069f939c2020c6eaaa4e	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/415/GCA_016904415.1_ASM1690441v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/415/GCF_016904415.1_ASM1690441v1	GCA_016904415.1	SRP040661	SRX10063461	SRR13674019	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148324	302	742.2712436	3711356218	1759053518	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357456	Pathogen.cl	GCA_016904415.1	GCF_016904415.1_ASM1690441v1	SRR13674019	NZ_CP070109.1	FDAARGOS_1314	FDAARGOS_1314	FDA:FDAARGOS_1314		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	252	gapA(2), infB(5), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	5840	48.52739726	55a8ce94b610ab622fd76a33024afbb4	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/415/GCA_016904415.1_ASM1690441v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/415/GCF_016904415.1_ASM1690441v1	GCA_016904415.1	SRP040661	SRX10063461	SRR13674019	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148324	302	742.2712436	3711356218	1759053518	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357456	Pathogen.cl	GCA_016904415.1	GCF_016904415.1_ASM1690441v1	SRR13674019	NZ_CP070110.1	FDAARGOS_1314	FDAARGOS_1314	FDA:FDAARGOS_1314		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	252	gapA(2), infB(5), mdh(1), pgi(1), phoE(9), rpoB(1), tonB(6)	mlst v. 2.19.0	plasmid	78821	53.03789599	3da547088a1a315c615698af7bbeaf13	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/415/GCA_016904415.1_ASM1690441v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/415/GCF_016904415.1_ASM1690441v1	GCA_016904415.1	SRP040661	SRX10063461	SRR13674019	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148324	302	742.2712436	3711356218	1759053518	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357457	Pathogen.cl	GCA_016903475.1	GCF_016903475.1_ASM1690347v1	SRR13674212	NZ_CP070172.1	FDAARGOS_1315	FDAARGOS_1315	FDA:FDAARGOS_1315		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	643	gapA(2), infB(3), mdh(6), pgi(75), phoE(9), rpoB(7), tonB(137)	mlst v. 2.19.0	chromosome	5205582	57.55610036	89522be205b68d9edb98e9c55004f0bc	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/475/GCA_016903475.1_ASM1690347v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/475/GCF_016903475.1_ASM1690347v1	GCA_016903475.1	SRP040661	SRX10063655	SRR13674212	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148325	302	807.3803296	4036901648	1916874537	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357457	Pathogen.cl	GCA_016903475.1	GCF_016903475.1_ASM1690347v1	SRR13674212	NZ_CP070173.1	FDAARGOS_1315	FDAARGOS_1315	FDA:FDAARGOS_1315		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	643	gapA(2), infB(3), mdh(6), pgi(75), phoE(9), rpoB(7), tonB(137)	mlst v. 2.19.0	plasmid	253456	51.82793069	da186be5a01211522efc3482b59bb9a9	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/475/GCA_016903475.1_ASM1690347v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/475/GCF_016903475.1_ASM1690347v1	GCA_016903475.1	SRP040661	SRX10063655	SRR13674212	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148325	302	807.3803296	4036901648	1916874537	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357457	Pathogen.cl	GCA_016903475.1	GCF_016903475.1_ASM1690347v1	SRR13674212	NZ_CP070174.1	FDAARGOS_1315	FDAARGOS_1315	FDA:FDAARGOS_1315		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	643	gapA(2), infB(3), mdh(6), pgi(75), phoE(9), rpoB(7), tonB(137)	mlst v. 2.19.0	plasmid	68255	51.84089078	e2b7ea30e9d1f4dcc3b5fda780057b7a	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/475/GCA_016903475.1_ASM1690347v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/475/GCF_016903475.1_ASM1690347v1	GCA_016903475.1	SRP040661	SRX10063655	SRR13674212	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148325	302	807.3803296	4036901648	1916874537	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357457	Pathogen.cl	GCA_016903475.1	GCF_016903475.1_ASM1690347v1	SRR13674212	NZ_CP070175.1	FDAARGOS_1315	FDAARGOS_1315	FDA:FDAARGOS_1315		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	643	gapA(2), infB(3), mdh(6), pgi(75), phoE(9), rpoB(7), tonB(137)	mlst v. 2.19.0	plasmid	3810	45.7480315	b8402b3ffc71875ee3485c028a2dbc88	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/475/GCA_016903475.1_ASM1690347v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/475/GCF_016903475.1_ASM1690347v1	GCA_016903475.1	SRP040661	SRX10063655	SRR13674212	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148325	302	807.3803296	4036901648	1916874537	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357457	Pathogen.cl	GCA_016903475.1	GCF_016903475.1_ASM1690347v1	SRR13674212	NZ_CP070176.1	FDAARGOS_1315	FDAARGOS_1315	FDA:FDAARGOS_1315		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	643	gapA(2), infB(3), mdh(6), pgi(75), phoE(9), rpoB(7), tonB(137)	mlst v. 2.19.0	plasmid	1260	42.93650794	686e107855b609197cdcb49a7a5fc17b	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/475/GCA_016903475.1_ASM1690347v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/475/GCF_016903475.1_ASM1690347v1	GCA_016903475.1	SRP040661	SRX10063655	SRR13674212	WGS	ILLUMINA	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	IL100148325	302	807.3803296	4036901648	1916874537	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357458	Pathogen.cl	GCA_016904315.1	GCF_016904315.1_ASM1690431v1	SRR13674215	NZ_CP070092.1	FDAARGOS_1316	FDAARGOS_1316	FDA:FDAARGOS_1316		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	45	gapA(2), infB(1), mdh(1), pgi(6), phoE(7), rpoB(1), tonB(12)	mlst v. 2.19.0	chromosome	5275216	57.46117315	b7aaf39b5bfb9e59b2b168f6f279f284	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/315/GCA_016904315.1_ASM1690431v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/315/GCF_016904315.1_ASM1690431v1	GCA_016904315.1	SRP040661	SRX10063657	SRR13674215	WGS	ILLUMINA	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	IL100153344	302	388.3847444	1941923722	673771544	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357458	Pathogen.cl	GCA_016904315.1	GCF_016904315.1_ASM1690431v1	SRR13674215	NZ_CP070093.1	FDAARGOS_1316	FDAARGOS_1316	FDA:FDAARGOS_1316		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	45	gapA(2), infB(1), mdh(1), pgi(6), phoE(7), rpoB(1), tonB(12)	mlst v. 2.19.0	plasmid	210510	52.65498076	1d1a2e9984c7db718035ee76678a5487	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/315/GCA_016904315.1_ASM1690431v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/315/GCF_016904315.1_ASM1690431v1	GCA_016904315.1	SRP040661	SRX10063657	SRR13674215	WGS	ILLUMINA	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	IL100153344	302	388.3847444	1941923722	673771544	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357458	Pathogen.cl	GCA_016904315.1	GCF_016904315.1_ASM1690431v1	SRR13674215	NZ_CP070094.1	FDAARGOS_1316	FDAARGOS_1316	FDA:FDAARGOS_1316		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	45	gapA(2), infB(1), mdh(1), pgi(6), phoE(7), rpoB(1), tonB(12)	mlst v. 2.19.0	plasmid	4071	42.79046917	b4c91e459fb3977719448c4fcb93560c	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/315/GCA_016904315.1_ASM1690431v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/315/GCF_016904315.1_ASM1690431v1	GCA_016904315.1	SRP040661	SRX10063657	SRR13674215	WGS	ILLUMINA	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	IL100153344	302	388.3847444	1941923722	673771544	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357459	Pathogen.cl	GCA_016903755.1	GCF_016903755.1_ASM1690375v1	SRR13674229	NZ_CP069961.1	FDAARGOS_1317	FDAARGOS_1317	FDA:FDAARGOS_1317		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	36	gapA(2), infB(1), mdh(2), pgi(1), phoE(7), rpoB(1), tonB(7)	mlst v. 2.19.0	chromosome	5278156	57.51713288	c339a001c28d0bfeaa60f2bdbe9160d1	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/755/GCA_016903755.1_ASM1690375v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/755/GCF_016903755.1_ASM1690375v1	GCA_016903755.1	SRP040661	SRX10063670	SRR13674229	WGS	ILLUMINA	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	IL100148511	302	512.7609076	2563804538	892694275	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357460	Pathogen.cl	GCA_016903455.1	GCF_016903455.1_ASM1690345v1	SRR13674231	NZ_CP069939.1	FDAARGOS_1318	FDAARGOS_1318	FDA:FDAARGOS_1318		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	37	gapA(2), infB(9), mdh(2), pgi(1), phoE(13), rpoB(1), tonB(16)	mlst v. 2.19.0	chromosome	5204685	57.59645396	2142ec18b5d7c7dff2c8bfa2816aa97a	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/903/455/GCA_016903455.1_ASM1690345v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/455/GCF_016903455.1_ASM1690345v1	GCA_016903455.1	SRP040661	SRX10063672	SRR13674231	WGS	ILLUMINA	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	IL100148512	302	569.3541372	2846770686	981037551	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357461	Pathogen.cl	GCA_016904095.1	GCF_016904095.1_ASM1690409v1	SRR13674233	NZ_CP070046.1	FDAARGOS_1319	FDAARGOS_1319	FDA:FDAARGOS_1319		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	896	gapA(2), infB(9), mdh(2), pgi(1), phoE(13), rpoB(1), tonB(38)	mlst v. 2.19.0	chromosome	5306212	57.45234077	81a85953910206b212e1dab6f6efa9bf	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/095/GCA_016904095.1_ASM1690409v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/095/GCF_016904095.1_ASM1690409v1	GCA_016904095.1	SRP040661	SRX10063674	SRR13674233	WGS	ILLUMINA	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	IL100148513	302	607.6552872	3038276436	1047720768	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
PRJNA231221	SAMN16357461	Pathogen.cl	GCA_016904095.1	GCF_016904095.1_ASM1690409v1	SRR13674233	NZ_CP070047.1	FDAARGOS_1319	FDAARGOS_1319	FDA:FDAARGOS_1319		Klebsiella pneumoniae	Klebsiella pneumoniae			Phenotypic and Molecular Methods	kpneumoniae	896	gapA(2), infB(9), mdh(2), pgi(1), phoE(13), rpoB(1), tonB(38)	mlst v. 2.19.0	plasmid	215306	52.614883	11f034ef743939a714e86c1a15886777	2021-02-17T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/095/GCA_016904095.1_ASM1690409v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/095/GCF_016904095.1_ASM1690409v1	GCA_016904095.1	SRP040661	SRX10063674	SRR13674233	WGS	ILLUMINA	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	IL100148513	302	607.6552872	3038276436	1047720768	UMIGS	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	2021-02-09T00:00:00Z	USA	North America	USA:WA			ARMADA		Homo sapiens
